"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"55","RT @EastCLifestyle: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation V","2017-12-18 17:17:02","TRUE","31","0","1","Samsung Galaxy","Austin","USA",TRUE
"56","RT @7onashoestring: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation V","2017-12-18 17:16:04","TRUE","3","0","1","Samsung Galaxy","Austin","USA",FALSE
"57","RT @gingercasa1: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 17:15:04","TRUE","5","0","1","Samsung Galaxy","Austin","USA",TRUE
"58","RT @gingercasa1: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 17:12:59","TRUE","5","0","1","Samsung Galaxy","Austin","USA",TRUE
"59","Samsung Galaxy Note 8 review, 3 months later: A polarizing powerhouse  ","2017-12-18 17:12:25","FALSE","0","0","0","Samsung Galaxy","Austin","USA",FALSE
"60","RT @mollyligonn: One time my dad walked up to a Samsung security guard and asked, ""Are you guardian of the galaxy? MarchDadness @jimmyfall","2017-12-18 17:11:48","TRUE","268","0","0","Samsung Galaxy","Austin","USA",FALSE
"61","RT @EastCLifestyle: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation V","2017-12-18 17:11:42","TRUE","31","0","1","Samsung Galaxy","Austin","USA",TRUE
"62","RT @atticgirl76: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation Veri","2017-12-18 17:06:31","TRUE","72","0","1","Samsung Galaxy","Austin","USA",TRUE
"63","RT @7onashoestring: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation V","2017-12-18 17:05:54","TRUE","3","0","1","Samsung Galaxy","Austin","USA",TRUE
"64","RT @7onashoestring: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation V","2017-12-18 17:05:43","TRUE","3","0","1","Samsung Galaxy","Austin","USA",TRUE
"65","GIVEAWAY FOR THIS WEEK!
Get the CHANCE to WIN Nekteck 18W Quick Charge 3.0 Wall Charger for Samsung Galaxy S8/ S7  ","2017-12-18 17:00:30","FALSE","0","0","1","Samsung Galaxy","Austin","USA",FALSE
"66","RT @gingercasa1: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 16:53:29","TRUE","5","0","1","Samsung Galaxy","Austin","USA",TRUE
"67","RT @gingercasa1: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 16:42:26","TRUE","5","0","1","Samsung Galaxy","Austin","USA",TRUE
"68","RT @EastCLifestyle: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation V","2017-12-18 16:41:08","TRUE","31","0","1","Samsung Galaxy","Austin","USA",TRUE
"69","The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activati  ","2017-12-18 16:38:03","FALSE","3","0","1","Samsung Galaxy","Austin","USA",TRUE
"70","Samsung's Galaxy A8 might be one of 2018's best budget phones  ","2017-12-18 16:37:07","FALSE","0","0","1","Samsung Galaxy","Austin","USA",FALSE
"71","Top 12 Tech Gifts for 2017: Samsung Galaxy S8  ","2017-12-18 16:35:09","FALSE","0","0","1","Samsung Galaxy","Austin","USA",TRUE
"72","Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 16:28:24","FALSE","5","0","1","Samsung Galaxy","Austin","USA",TRUE
"73","RT @EastCLifestyle: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation V","2017-12-18 16:16:09","TRUE","31","0","1","Samsung Galaxy","Austin","USA",TRUE
"74","Samsung Galaxy S9: Rumors, Specs, Release Date, and More!  ","2017-12-18 16:02:34","FALSE","0","0","-1","Samsung Galaxy","Austin","USA",FALSE
"75","RT @EastCLifestyle: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation V","2017-12-18 16:02:19","TRUE","31","0","1","Samsung Galaxy","Austin","USA",TRUE
"76","RT @mollyligonn: One time my dad walked up to a Samsung security guard and asked, ""Are you guardian of the galaxy? MarchDadness @jimmyfall","2017-12-18 15:58:32","TRUE","268","0","0","Samsung Galaxy","Austin","USA",TRUE
"77","RT @liveluvtx: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 15:50:44","TRUE","45","0","1","Samsung Galaxy","Austin","USA",TRUE
"78","Top 12 Tech Gifts for 2017: Samsung Galaxy S8  ","2017-12-18 15:50:07","FALSE","0","0","1","Samsung Galaxy","Austin","USA",TRUE
"79","RT @EastCLifestyle: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation V","2017-12-18 15:33:09","TRUE","31","0","1","Samsung Galaxy","Austin","USA",TRUE
"80","RT @EastCLifestyle: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation V","2017-12-18 15:25:31","TRUE","31","0","1","Samsung Galaxy","Austin","USA",TRUE
"81","RT @EastCLifestyle: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation V","2017-12-18 15:17:15","TRUE","31","0","1","Samsung Galaxy","Austin","USA",TRUE
"82","Android fans, Samsung will be announcing its new Galaxy S9 a month early. What are you hoping will be upgraded?  ","2017-12-18 15:15:21","FALSE","0","0","2","Samsung Galaxy","Austin","USA",FALSE
"83","Top 12 Tech Gifts for 2017: Samsung Galaxy S8  ","2017-12-18 15:12:03","FALSE","0","0","1","Samsung Galaxy","Austin","USA",TRUE
