"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"51","Thank you @Apple @AppleSupport for replacing my iPhone 6S again. This one at least seems snappier on iOS 11. Batte  ","2017-12-18 00:54:16","FALSE","0","0","1","Apple Iphone","Seattle","USA",FALSE
"52","RT @GeemanYip: All the features Im still getting used to on the iPhone X, by @LaurenGoode  ","2017-12-18 00:47:01","TRUE","1","0","0","Apple Iphone","Seattle","USA",FALSE
"53","@WestJet BTW Site problem on Apple iOS, and android and app both iphone and ipad.","2017-12-18 00:41:46","FALSE","0","0","-1","Apple Iphone","Seattle","USA",FALSE
"54","Apple  thought they was the OGs but my new iPhone 8 Plus or my Mac book air dont have all my music ? Saying I  ","2017-12-18 00:12:59","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"55","My iPhone wont recognize my ihome speaker and this embodies everything I hate about Apple.","2017-12-18 00:04:50","FALSE","0","1","-1","Apple Iphone","Seattle","USA",FALSE
"56","@AppleMusic and apple products are trash. Shit shows up on my moms iPad but not the desk top. She can't can't get m  ","2017-12-17 22:32:36","FALSE","0","0","-1","Apple Iphone","Seattle","USA",FALSE
"57","RT @iPhoneinCanada: Apples Phil Schiller Discusses iPhone X, Software Problems, and AR in Latest Interview  ","2017-12-17 22:02:11","TRUE","1","0","-1","Apple Iphone","Seattle","USA",FALSE
"58","3 awesome users just followed me. Via @FindUnfollower  ","2017-12-17 21:59:21","FALSE","0","1","1","Apple Iphone","Seattle","USA",FALSE
"59","Apples Phil Schiller Discusses iPhone X, Software Problems, and AR in Latest Interview  ","2017-12-17 21:56:44","FALSE","1","9","-1","Apple Iphone","Seattle","USA",FALSE
"60","Their are around 600+ bread recipes inside the iPhone and iPad, download now available at Appstore   ","2017-12-17 21:29:28","FALSE","0","0","1","Apple Iphone","Seattle","USA",FALSE
"61",".@LaurenGoode basically says iPhone X is future but still needs some tweakin.  ","2017-12-17 21:16:10","FALSE","0","2","0","Apple Iphone","Seattle","USA",FALSE
"62","RT @Breeze_CA: If you are wanting a Gab app on your iPhone or mobile device go to the Gab site on your browser (Safari on Apple). Click on","2017-12-17 20:00:38","TRUE","4","0","0","Apple Iphone","Seattle","USA",TRUE
"63","RT @Breeze_CA: If you are wanting a Gab app on your iPhone or mobile device go to the Gab site on your browser (Safari on Apple). Click on","2017-12-17 19:57:32","TRUE","4","0","0","Apple Iphone","Seattle","USA",TRUE
