"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"1","Apple Catches Up With iPhone X Demand via Ubergizmo - Prior to its release, it was reported ...  ","2017-12-18 20:35:45","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"2","Apple Now Offering Next-Day iPhoneX Delivery in United States and UK  ","2017-12-18 20:35:16","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"3","Apple offers free next-day delivery for iPhone X -  ","2017-12-18 20:33:27","FALSE","0","0","1","Apple Iphone","New York","USA",FALSE
"4","RT @mekosoff: apple gave the iphone x review units to vloggers instead of tech reviewers and magic leap let pitchfork demo the product  ","2017-12-18 20:33:00","TRUE","3","0","1","Apple Iphone","New York","USA",FALSE
"5","Ellie Goulding - Love Me Like You Do (Official Video) apple iphonex iphone appstore applemusic  ","2017-12-18 20:30:43","FALSE","0","0","2","Apple Iphone","New York","USA",FALSE
"6","NYE ft Tony Staxkz  - Pray for Em Freestyle
 ","2017-12-18 20:29:37","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"7","Mobile Phone Accessories $6,44  ","2017-12-18 20:27:09","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"8","These are not leaked. Its strategic marketing to whet peoples appetites. Apple does the same thing with every new  ","2017-12-18 20:24:28","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"9","Bye, backlog. Your new iPhone X could ship overnight - CNET: Delivery estimates for the iPhone X have finally impro  ","2017-12-18 20:24:12","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"10","Apple ups iPhone prices in India as tax increase makes imports costlier  ","2017-12-18 20:24:05","FALSE","0","0","-1","Apple Iphone","New York","USA",FALSE
"11","More bugs worm their way into @Apple iPhones  ","2017-12-18 20:20:22","FALSE","1","1","-1","Apple Iphone","New York","USA",FALSE
"12","RT @mekosoff: apple gave the iphone x review units to vloggers instead of tech reviewers and magic leap let pitchfork demo the product  ","2017-12-18 20:18:55","TRUE","3","0","1","Apple Iphone","New York","USA",TRUE
"13","Bye, backlog. Your new iPhone X could ship overnight - CNET - Delivery estimates for the iPhone X have finally impr  ","2017-12-18 20:15:41","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"14","RT @ARKitNews: Apple's Phil Schiller Hints at Future Smartglasses by Framing Augmented Reality as Sci-Fi 
&gt;  ","2017-12-18 20:13:38","TRUE","1","0","0","Apple Iphone","New York","USA",FALSE
"15","Apple's Phil Schiller Hints at Future Smartglasses by Framing Augmented Reality as Sci-Fi 
&gt;  ","2017-12-18 20:10:11","FALSE","1","2","0","Apple Iphone","New York","USA",FALSE
"16","RT @SubstratumNet: On the 4th day of christmas substratum gave to me.. 4 winners will win an @apple iPhone X! substratum $sub cryptocur","2017-12-18 20:09:59","TRUE","1807","0","2","Apple Iphone","New York","USA",FALSE
"17","RT @ProgressOfAKind: Taxpayer dollars funded the research that created the bulk of the technology in Apple's iPhone, but when it comes time","2017-12-18 20:06:03","TRUE","63","0","0","Apple Iphone","New York","USA",FALSE
"18","@BelkinCares @belkin hey guys, I bought two iPhone X invisiglass ultra protectors from you, and they both seem to b  ","2017-12-18 20:01:34","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"19","RT @ProgressOfAKind: Taxpayer dollars funded the research that created the bulk of the technology in Apple's iPhone, but when it comes time","2017-12-18 20:01:01","TRUE","63","0","0","Apple Iphone","New York","USA",TRUE
"20","Keep all devices associated with your campaign safe. If using devices like the @Apple iPhone on your campaign, upda  ","2017-12-18 20:00:44","FALSE","0","1","2","Apple Iphone","New York","USA",FALSE
"21","Ms. Marcy - Hear Me Out Radio
 ","2017-12-18 19:57:31","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"22","How to switch cellular phone calls between your iPhone, iPad &amp; Mac ~ Visit Here:  ","2017-12-18 19:56:22","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"23","RT @CalcioLandPod: NEW- Ep. 66

Winners &amp; Losers from weekend in @SerieA_TIM 

Latest on Dybala &amp; Milinkovic Savics futures 

Your Qs ans","2017-12-18 19:54:34","TRUE","3","0","0","Apple Iphone","New York","USA",FALSE
"24","RT @BGR: The iPhone X is available for next-day delivery from Apple right now  ","2017-12-18 19:54:01","TRUE","2","0","2","Apple Iphone","New York","USA",FALSE
"25","Apple iPhone 7  32GB  Silver *UK Vodafone* Apple warranty November 2018  ","2017-12-18 19:53:20","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"26","RT @mekosoff: apple gave the iphone x review units to vloggers instead of tech reviewers and magic leap let pitchfork demo the product  ","2017-12-18 19:53:08","TRUE","3","0","1","Apple Iphone","New York","USA",TRUE
"27","RT @CalcioLandPod: NEW- Ep. 66

Winners &amp; Losers from weekend in @SerieA_TIM 

Latest on Dybala &amp; Milinkovic Savics futures 

Your Qs ans","2017-12-18 19:52:09","TRUE","3","0","0","Apple Iphone","New York","USA",TRUE
"28","RT @CalcioLandPod: NEW- Ep. 66

Winners &amp; Losers from weekend in @SerieA_TIM 

Latest on Dybala &amp; Milinkovic Savics futures 

Your Qs ans","2017-12-18 19:51:59","TRUE","3","0","0","Apple Iphone","New York","USA",TRUE
"29","iPhone chargers have the lifespan of the the one time I had a gold fish and it passed away a week later. 
Get your shit together Apple tf??","2017-12-18 19:49:44","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"30","Bye, backlog. Your new iPhone X could ship overnight     - CNET  ","2017-12-18 19:49:06","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"31","apple gave the iphone x review units to vloggers instead of tech reviewers and magic leap let pitchfork demo the pr  ","2017-12-18 19:48:50","FALSE","3","14","1","Apple Iphone","New York","USA",FALSE
"32","Apple offers free next-day delivery for iPhone X CNET  ","2017-12-18 19:48:07","FALSE","0","0","1","Apple Iphone","New York","USA",FALSE
"33","RT @BGR: The iPhone X is available for next-day delivery from Apple right now  ","2017-12-18 19:44:24","TRUE","2","0","2","Apple Iphone","New York","USA",TRUE
"34","iPhone X comes out and my iPhone 7 Plus starts acting crazy. Im on to you @Apple","2017-12-18 19:42:35","FALSE","0","1","-1","Apple Iphone","New York","USA",FALSE
"35","The iPhone X is available for next-day delivery from Apple right now ~ Visit Here:  ","2017-12-18 19:42:10","FALSE","0","0","2","Apple Iphone","New York","USA",FALSE
"36","NEW- Ep. 66

Winners &amp; Losers from weekend in @SerieA_TIM 

Latest on Dybala &amp; Milinkovic Savics futures 

Your Q  ","2017-12-18 19:41:53","FALSE","3","5","0","Apple Iphone","New York","USA",FALSE
"37","And get your day rockin with @BULLSPIKEradio where you have a mix of rock n metal AND holiday songs
Website -  ","2017-12-18 19:41:35","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"38","The iPhone X is available for next-day delivery from Apple right now  ","2017-12-18 19:33:14","FALSE","2","3","2","Apple Iphone","New York","USA",FALSE
"39","What Apple is likely to do with Shazam, the early name-that-tune iPhone app  ","2017-12-18 19:31:52","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"40","Apple iPhone &amp; samsung Factory Unlock Code servce. 100% Best Price Guarantee Codes Sent to your email unlockfusion unlocking","2017-12-18 19:30:10","FALSE","0","0","2","Apple Iphone","New York","USA",FALSE
"41","Big Jaye - My Thoughts
 ","2017-12-18 19:26:22","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"42","Make It Snow on Your iPhone Screen With This Apple Store Easter Egg  ","2017-12-18 19:23:09","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"43","RT @Newsweek: Is the iPhone X's facial recognition racist?  ","2017-12-18 19:11:50","TRUE","5","0","-1","Apple Iphone","New York","USA",FALSE
"44","MetroContest did Apple iPhone X and iPhone 8 live up to their hype or are they gradually shifting towards a slump in their sales?","2017-12-18 19:10:19","FALSE","0","0","-2","Apple Iphone","New York","USA",FALSE
"45","Apple hikes iPhone prices in India post-customs duty hike  ","2017-12-18 19:09:48","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"46","RT @Newsweek: Is the iPhone X's facial recognition racist?  ","2017-12-18 19:08:31","TRUE","5","0","-1","Apple Iphone","New York","USA",TRUE
"47","RT @Newsweek: Is the iPhone X's facial recognition racist?  ","2017-12-18 19:07:30","TRUE","5","0","-1","Apple Iphone","New York","USA",TRUE
"48","@Apple i just came up with a genius idea.. next iphone wave, solar power charging capabilities.  and give me my credit too.","2017-12-18 19:03:40","FALSE","0","0","1","Apple Iphone","New York","USA",FALSE
"49","RT @Newsweek: Is the iPhone X's facial recognition racist?  ","2017-12-18 19:01:59","TRUE","5","0","-1","Apple Iphone","New York","USA",TRUE
"50","Is the iPhone X's facial recognition racist?  ","2017-12-18 19:00:15","FALSE","5","6","-1","Apple Iphone","New York","USA",FALSE
"51","Apple iPhone 6-16GB 64GB 128GB *(AT&amp;T)* Smartphone Gold Gray Silver Cell Phone  ","2017-12-18 18:56:03","FALSE","0","0","1","Apple Iphone","New York","USA",FALSE
"52","International Show  - RED 
 ","2017-12-18 18:55:40","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"53","Lets face it, an iPhone is useless after a year. The battery is shot, and Apple cripples the CPUs as a solution.  ","2017-12-18 18:51:59","FALSE","0","4","-2","Apple Iphone","New York","USA",FALSE
"54","Apple iphone 7 plus 32gb EE Rose Gold Fantastic condition  ","2017-12-18 18:50:54","FALSE","0","0","2","Apple Iphone","New York","USA",FALSE
"55","You Can Get the iPhone X Delivered Tomorrow if You Order Right Now From Apple  ","2017-12-18 18:49:19","FALSE","0","0","1","Apple Iphone","New York","USA",FALSE
"56","bulldoglovers Bulldog Acrylic Case For Apple iphone 7 Plus 6 6s Plus Dog Sho ...  ","2017-12-18 18:49:04","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"57","How 2 Devices And 1 Domain Changed My Practice In 2017 - The question I like to ask is not just what new technology  ","2017-12-18 18:46:46","FALSE","0","0","1","Apple Iphone","New York","USA",FALSE
"58","Apple Patent Shows an iPhone Turning Into a MacBook  ","2017-12-18 18:46:35","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"59","How 2 Devices And 1 Domain Changed My Practice In 2017 - The question I like to ask is not just what new technology  ","2017-12-18 18:45:44","FALSE","0","0","1","Apple Iphone","New York","USA",TRUE
"60","Apple has finally caught up with iPhone X demand -  ","2017-12-18 18:40:25","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"61","Apple has finally caught up with iPhone X demand  ","2017-12-18 18:40:08","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"62","Benchmark data suggests Apple is slowing down iPhones with old batteries (AAPL) (Kif  ","2017-12-18 18:40:03","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"63","@susantran Not if you had a password protecting it. After tomorrow, its likely gone, and then yes. If it was an iP  ","2017-12-18 18:39:41","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"64","RT @rgrosskett: The iPhone X Is A User Experience Nightmare  ","2017-12-18 18:39:39","TRUE","6","0","-1","Apple Iphone","New York","USA",FALSE
"65","Apple has finally caught up with iPhone X demand  ","2017-12-18 18:38:23","FALSE","0","0","0","Apple Iphone","New York","USA",TRUE
"66","Apple has finally caught up with iPhone X demand  ","2017-12-18 18:32:19","FALSE","0","0","0","Apple Iphone","New York","USA",TRUE
"67","Apple has finally caught up with iPhone X demand  ","2017-12-18 18:30:35","FALSE","0","0","0","Apple Iphone","New York","USA",TRUE
"68","Apple unveils second developer beta of macOS High Sierra 10.13.3  ","2017-12-18 18:30:35","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"69","Chinas top smartphone makers are ready to challenge Apple on its home turf after trouncing the iPhone maker in  ","2017-12-18 18:30:34","FALSE","0","1","2","Apple Iphone","New York","USA",FALSE
"70","Apple has finally caught up with iPhone X demand  ","2017-12-18 18:30:23","FALSE","0","0","0","Apple Iphone","New York","USA",TRUE
"71","Apple has finally caught up with iPhone X demand  ","2017-12-18 18:29:58","FALSE","0","0","0","Apple Iphone","New York","USA",TRUE
"72","Is the IPHONE X Racist? Apple Refunds Device That Cant Tell Chinese People Apart, Woman Claims  ","2017-12-18 18:29:58","FALSE","0","0","-1","Apple Iphone","New York","USA",FALSE
"73","Apple has finally caught up with iPhone X demand  ","2017-12-18 18:28:26","FALSE","0","0","0","Apple Iphone","New York","USA",TRUE
"74","Apple has finally caught up with iPhone X demand  ","2017-12-18 18:28:19","FALSE","0","0","0","Apple Iphone","New York","USA",TRUE
"75","RT @COAFkids:  ","2017-12-18 18:27:31","TRUE","9","0","0","Apple Iphone","New York","USA",FALSE
"76","ENAPY 3-in-1 Car Charger with Apple Micro USB &amp; C-Type Connectors:

Visit:
 ","2017-12-18 18:26:43","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"77","Geekbench finds a link between sluggish iPhone performance and battery age ~ Visit Here:  ","2017-12-18 18:26:28","FALSE","0","0","-1","Apple Iphone","New York","USA",FALSE
"78","Lee Boy - We On
 ","2017-12-18 18:24:23","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"79","Apple iPhone 7 Plus  256GB  MATTE Black (EE) Smartphone  REF T002472  ","2017-12-18 18:20:13","FALSE","0","0","-1","Apple Iphone","New York","USA",FALSE
"80","RT @WWRN1620AMUC: NOW AIRING:
The E. Jones Show  feat. Sharonda, Milz &amp; Cody from 10am  1pm EST

Download The New WWRN AM 1620 App &amp; Take","2017-12-18 18:19:02","TRUE","1","0","1","Apple Iphone","New York","USA",FALSE
"81","How 2 Devices And 1 Domain Changed My Practice In 2017 - The question I like to ask is not just what new technology  ","2017-12-18 18:16:15","FALSE","0","0","1","Apple Iphone","New York","USA",TRUE
"82","RT @WWRN1620AMUC: NOW AIRING: 
The Q. Cease Show from 1pm  3pm EST

Download The New WWRN AM 1620 App &amp; Take Us wherever you are at any ti","2017-12-18 18:14:20","TRUE","1","0","0","Apple Iphone","New York","USA",FALSE
"83","RT @ARKitNews: London Shoppers Can Now Design Their Own Nikes in Augmented Reality 
&gt;  ","2017-12-18 18:14:08","TRUE","3","0","0","Apple Iphone","New York","USA",FALSE
"84","You can finally listen to podcasts on your Apple Watch without having an iPhone around  ","2017-12-18 18:10:14","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"85","Have you heard BiG Boi by The Sample King on SoundCloud? @BiGBoi  ","2017-12-18 18:09:32","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"86","Apple Shoppers Prefer Cheaper Models Over iPhone X, Analyst Says  ","2017-12-18 18:07:03","FALSE","0","0","2","Apple Iphone","New York","USA",FALSE
"87","Online Apple Store Offers iPhone X One Day Delivery  ","2017-12-18 18:02:08","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"88","RT @mikeyil: While we're on the topic of Asian stuff, this is the least surprising recent tech news. I'm surprised it took this long to fin","2017-12-18 18:01:26","TRUE","1","0","0","Apple Iphone","New York","USA",FALSE
"89","Amazon Prime Video sets Apple TV record for most first-week downloads - Netflix and Hulu may be bigger names in vid  ","2017-12-18 18:01:17","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"90","NOW AIRING: 
The Q. Cease Show from 1pm  3pm EST

Download The New WWRN AM 1620 App &amp; Take Us wherever you are at  ","2017-12-18 18:00:44","FALSE","1","1","0","Apple Iphone","New York","USA",FALSE
"91","While we're on the topic of Asian stuff, this is the least surprising recent tech news. I'm surprised it took this  ","2017-12-18 17:59:28","FALSE","1","4","0","Apple Iphone","New York","USA",FALSE
"92",". @AREdotNA got an iPhone app today!   ","2017-12-18 17:52:59","FALSE","0","4","0","Apple Iphone","New York","USA",FALSE
"93","Lil Poopie - CULKIN
 ","2017-12-18 17:52:40","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"94","@AppleSupport Have U come up with a fix 4 this problem yet?  ","2017-12-18 17:52:36","FALSE","0","0","-1","Apple Iphone","New York","USA",FALSE
"95","APPLE IPHONE 7  32GB  BLACK  A1778 UNLOCKED  BRAND NEW SEALED **  ","2017-12-18 17:49:54","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"96","Wow! HQ Smashed Its All-Time Player Record Tonight as iPhone Trivia Show Continues to Surge in Popularity  MacRumo  ","2017-12-18 17:45:03","FALSE","0","0","1","Apple Iphone","New York","USA",FALSE
"97","@lysslyss36 Pfft I gave my mom a new iPhone and Brennan got an Apple Watch from me a few months ago Im still paying on ","2017-12-18 17:44:56","FALSE","0","1","0","Apple Iphone","New York","USA",FALSE
"98","Video: iPad/iPhone Screen Sharing for Remote Support: With iOS 11 + Bomgar, iPhone and iPad screen sharing is avail  ","2017-12-18 17:44:34","FALSE","0","0","1","Apple Iphone","New York","USA",FALSE
"99","Mobile - Smartphone - Apple Now Offering Next-Day iPhone X Deliv -&gt;  ","2017-12-18 17:40:16","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"100","RT @BGR: Instagram just showed Apple how to fix the iPhone Xs notch  ","2017-12-18 17:38:44","TRUE","3","0","0","Apple Iphone","New York","USA",FALSE
"101","can anyone that knows about iPhones answer this question: if I got a new phone and lost the music I manually put o  ","2017-12-18 17:35:51","FALSE","0","0","-1","Apple Iphone","New York","USA",FALSE
"102","How to Fast charge 
Your iPhone X, iPhone 8, or iPhone 8 Plus 
using the charge adapter which came with your
Macboo  ","2017-12-18 17:33:12","FALSE","0","0","1","Apple Iphone","New York","USA",FALSE
"103"," this new option to leave group messages! iPhone apple","2017-12-18 17:32:12","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"104","Check out venturebeat: Amazon Prime Video sets Apple TV record for most first-week downloads - Netflix and Hulu ma  ","2017-12-18 17:30:47","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"105","@Apple, I may be addicted to MacBook Pros and iPads, but Im not attached enough to the iPhone to keep putting up w  ","2017-12-18 17:28:42","FALSE","0","0","1","Apple Iphone","New York","USA",FALSE
"106","A recap of the most popular iPhone apps of 2017!  ","2017-12-18 17:28:16","FALSE","0","0","1","Apple Iphone","New York","USA",FALSE
"107","Apple Increases iPhone Prices in India Today as the Indian Government Continues to Punish  ","2017-12-18 17:26:31","FALSE","0","0","-1","Apple Iphone","New York","USA",FALSE
"108","D Black  - Somebody Upset
 ","2017-12-18 17:20:20","FALSE","0","0","-1","Apple Iphone","New York","USA",FALSE
"109","Yeah. I pray, meditate and yoga with Apple now.  Welcome!!!  ","2017-12-18 17:19:17","FALSE","0","0","1","Apple Iphone","New York","USA",FALSE
"110","Apple iPhone 7 A1779 128GB 12MP Camera iOS Mobile Smartphone Black Unlocked  ","2017-12-18 17:18:04","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"111","RT @OnlyHipHopFacts: There's an MPC app where you can make beats on your iPhone  ","2017-12-18 17:14:07","TRUE","115","0","0","Apple Iphone","New York","USA",FALSE
"112","Watch Honors 3D camera prototype in action as Huawei looks to rival iPhone Xs Face ID  ","2017-12-18 17:07:21","FALSE","0","0","-1","Apple Iphone","New York","USA",FALSE
"113","Apple Deals: Free next day delivery and up to $1,000 off top holiday gifts with no tax in 48 states  ","2017-12-18 17:05:21","FALSE","0","0","2","Apple Iphone","New York","USA",FALSE
"114","Watch Honors 3D camera prototype in action as Huawei looks to rival iPhone Xs Face ID  ","2017-12-18 17:05:17","FALSE","0","0","-1","Apple Iphone","New York","USA",TRUE
"115","Dear @TMobile,
Thanks for your Christmas gift: a $345.67 out of warranty fee for a returned iPhone 7+ that was de  ","2017-12-18 16:54:28","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"116","RT @ARKitNews: London Shoppers Can Now Design Their Own Nikes in Augmented Reality 
&gt;  ","2017-12-18 16:53:43","TRUE","3","0","0","Apple Iphone","New York","USA",TRUE
"117","RT @brasstracks: i bought the iphone X but i dont have the right version of itunes so i have to upgrade to high sierra to restore from my o","2017-12-18 16:52:46","TRUE","3","0","1","Apple Iphone","New York","USA",FALSE
"118","Quantum tic-tac-toe is my new dig. (Android:  ","2017-12-18 16:51:29","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"119","London Shoppers Can Now Design Their Own Nikes in Augmented Reality 
&gt;  ","2017-12-18 16:50:06","FALSE","3","5","0","Apple Iphone","New York","USA",FALSE
"120","Sauna Rell Ft Grimey Gurt  - Lynn To Boston
 ","2017-12-18 16:49:56","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"121","NEW SEALED Apple iPhone 8 PLUS 256GB A1897 SPACE GREY (VODAFONE) APPLE WARRANTY  ","2017-12-18 16:47:30","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"122","I take screenshots and photos I hardly really copy stuff down.  Even presentations or content would can recorded an  ","2017-12-18 16:47:10","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"123","RT @brasstracks: i bought the iphone X but i dont have the right version of itunes so i have to upgrade to high sierra to restore from my o","2017-12-18 16:41:11","TRUE","3","0","1","Apple Iphone","New York","USA",TRUE
"124","Google updates Trips and Zagat apps with iPhone X support ~ Visit Here:  ","2017-12-18 16:41:04","FALSE","0","0","1","Apple Iphone","New York","USA",FALSE
"125","@LATimesfarmer iPhone VR is ridiculous.  It seems like 10 year old technology.  apple fail","2017-12-18 16:40:00","FALSE","0","0","-1","Apple Iphone","New York","USA",FALSE
"126","Code Unlock on Apple $AAPL iPhone LG Samsung ZTE MetroPCS ATT Tmobile Cricket Save Money unlock Code Codeunlock","2017-12-18 16:30:13","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"127","Dangerous Money - Paranoid
 ","2017-12-18 16:18:05","FALSE","0","0","-2","Apple Iphone","New York","USA",FALSE
"128","Apple iPhone 7 128GB Red Unlocked Grade A- Retail Boxed 12 Months Warranty  ","2017-12-18 16:16:40","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"129","RT @ReutersWorld: Apple ups iPhone prices in India as tax increase makes imports costlier  ","2017-12-18 16:12:34","TRUE","5","0","-1","Apple Iphone","New York","USA",FALSE
"130","RT @ProgressOfAKind: Taxpayer dollars funded the research that created the bulk of the technology in Apple's iPhone, but when it comes time","2017-12-18 16:11:00","TRUE","63","0","0","Apple Iphone","New York","USA",TRUE
"131","Dear Santa Claus.  All I want for christmas is the ability to turn off wifi and bluetooth from the control center o  ","2017-12-18 16:06:48","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"132","I liked a @YouTube video  ","2017-12-18 15:59:05","FALSE","0","0","1","Apple Iphone","New York","USA",FALSE
"133","Apple Now Offering Next-Day iPhone X Delivery in United States and UK  ","2017-12-18 15:55:18","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"134","Apple Now Offering Next-Day iPhone X Delivery in United States and UK -  ","2017-12-18 15:50:42","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"135","Apple Now Offering Next-Day iPhone X Delivery in United States and UK  ","2017-12-18 15:48:22","FALSE","0","0","0","Apple Iphone","New York","USA",TRUE
"136","Newside Daily - Paranoid
 ","2017-12-18 15:47:12","FALSE","0","0","-1","Apple Iphone","New York","USA",FALSE
"137","Apple hikes most India iPhone prices after tax hike, with iPhone X topping out at $1,647  ","2017-12-18 15:45:39","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"138","Apple iPhone 8  256GB  Space Grey (Vodafone) Smartphone FREE NEXT DAY SHIPPING  ","2017-12-18 15:44:43","FALSE","0","0","1","Apple Iphone","New York","USA",FALSE
"139","bulldoglovers French Bulldog Hard White Cell Phone Case Cover for Apple iPho ...  ","2017-12-18 15:42:46","FALSE","0","0","-1","Apple Iphone","New York","USA",FALSE
"140","TONIGHT: On the seventh day of Christmas RiversCasino gave to me... an iPhone X from @Apple! At 8:30PM we pick a  ","2017-12-18 15:40:45","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"141","US Apple Online Store now offers next-day delivery on all iPhone X models - 9to5Mac  ","2017-12-18 15:38:02","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"142","Is anyone else's iPhone harassing them to put in Apple Pay info after the latest update? It needs to seriously chill.","2017-12-18 15:36:08","FALSE","0","0","-1","Apple Iphone","New York","USA",FALSE
"143","RT @ReutersWorld: Apple ups iPhone prices in India as tax increase makes imports costlier  ","2017-12-18 15:35:50","TRUE","5","0","-1","Apple Iphone","New York","USA",TRUE
"144","US Apple Online Store now offers next-day delivery on all iPhone X models  ","2017-12-18 15:32:41","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"145","PureVPN Giveaway: Win an iPhone X &amp; Apple Watch Daily  ","2017-12-18 15:31:25","FALSE","0","0","1","Apple Iphone","New York","USA",FALSE
"146","Apple iPhone X Orders Now Delivering Tomorrow  ","2017-12-18 15:31:15","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"147","RT @jennablan: Apple ups iPhone prices in India as tax increase makes imports costlier  ","2017-12-18 15:30:26","TRUE","1","0","-1","Apple Iphone","New York","USA",FALSE
"148","Apple ups iPhone prices in India as tax increase makes imports costlier  ","2017-12-18 15:29:37","FALSE","0","0","-1","Apple Iphone","New York","USA",TRUE
"149","iPhones use to feel like a prestigious device now its starting to feel like its cheapened with a large price tag.  ","2017-12-18 15:25:43","FALSE","0","0","3","Apple Iphone","New York","USA",FALSE
"150","Apple has increased prices of every iPhone model in India except the locally made iPhone SE ~ Visit Here:  ","2017-12-18 15:21:08","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"151","Remove Apps On iPhone X (Solved)  ","2017-12-18 15:19:20","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"152","@Apple from a Apple fan I think u should start producing phones every year instead every 6 months you are not being  ","2017-12-18 15:18:39","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"153","Bay Holla  - Alright Alright
 ","2017-12-18 15:15:46","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"154","So, how much did you pay for your iPhone?
How much did it actually cost to build Apple Park?  ","2017-12-18 15:11:59","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"155","RT @RiskReversal: Apple who was first to mass market with voice assistant Siri in 2011 on the iPhone 4s may find their $349 HomePod DOA in","2017-12-18 15:11:22","TRUE","5","0","0","Apple Iphone","New York","USA",FALSE
"156","RT @FrankieMetalz: Keaton Jones and his mom may have fooled a lot of you but they did give you some insight into your truer self. Donate he","2017-12-18 15:10:15","TRUE","1","0","-1","Apple Iphone","New York","USA",FALSE
"157","Keaton Jones and his mom may have fooled a lot of you but they did give you some insight into your truer self. Dona  ","2017-12-18 15:10:07","FALSE","1","0","-1","Apple Iphone","New York","USA",FALSE
"158","In all the years that Ive owned an iPhone. I can honestly say that I have never used/typed I.T while texting. WH  ","2017-12-18 15:08:38","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"159","NOW AIRING:
The E. Jones Show  feat. Sharonda, Milz &amp; Cody from 10am  1pm EST

Download The New WWRN AM 1620 App &amp;  ","2017-12-18 15:00:21","FALSE","1","1","1","Apple Iphone","New York","USA",FALSE
"160","Washington University computer science graduate Nathan Gitter has released Rainbrow, a new iPhone X game that you c  ","2017-12-18 14:57:22","FALSE","0","0","0","Apple Iphone","New York","USA",FALSE
"161","Bogus version of 'Cuphead' appears on Apple's App Store, developer working on getting it removed  ","2017-12-18 14:55:13","FALSE","0","0","-1","Apple Iphone","New York","USA",FALSE
"162","RT @ARKitNews: Augmented Reality: The Next Big Thing in Global Logistics?
&gt;  ","2017-12-18 14:49:38","TRUE","4","0","0","Apple Iphone","New York","USA",FALSE
"163","RT @ARKitNews: Augmented Reality: The Next Big Thing in Global Logistics?
&gt;  ","2017-12-18 14:48:53","TRUE","4","0","0","Apple Iphone","New York","USA",TRUE
"164","RT @ARKitNews: Augmented Reality: The Next Big Thing in Global Logistics?
&gt;  ","2017-12-18 14:48:05","TRUE","4","0","0","Apple Iphone","New York","USA",TRUE
