"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"363","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 09:38:29","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"364","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 09:32:31","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"365","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 09:32:15","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"366","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 09:30:13","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"367","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 09:24:18","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"368","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 09:09:19","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"369","MZ-7-SUNDAY-TRUTH mixed 2 Is now playing, LIVE! on Mike Churchs The CRUSADE TalkRadio Channel! TuneIn on our FRE  ","2017-12-17 09:07:19","FALSE","0","0","0","Apple Iphone","Austin","USA",FALSE
"370","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 09:06:19","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"371","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 09:05:30","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"372","RT @DonCheadle: Phone. Works. Fine.   Apple Store Offers Refund for iPhone That Can't Distinguish Between Two Chinese Women - Inverse  ","2017-12-17 09:05:01","TRUE","8","0","3","Apple Iphone","Austin","USA",FALSE
"373","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 09:04:37","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"374","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 09:04:03","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"375","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 08:56:45","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"376","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 08:55:40","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"377","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 08:45:48","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"378","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 08:43:41","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"379","20081207-Imitate-the-Virtues-of-Saint-John-the-Baptist Is now playing, LIVE! on Mike Churchs The CRUSADE  ","2017-12-17 08:36:19","FALSE","1","1","0","Apple Iphone","Austin","USA",FALSE
"380","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 08:34:56","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"381","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 08:33:59","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"382","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 08:28:35","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"383","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 08:20:25","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"384","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 08:19:17","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"385","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 08:16:34","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"386","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 08:16:21","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"387","RT @ABREG_1: Thanks @Apple love my new iPhone X!","2017-12-17 08:08:21","TRUE","33","0","1","Apple Iphone","Austin","USA",TRUE
"388","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 08:01:12","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"389","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 07:57:51","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"390","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 07:56:26","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"391","20071208-On-the-Miraculous-Medal Is now playing, LIVE! on Mike Churchs The CRUSADE TalkRadio Channel! TuneIn on  ","2017-12-17 07:52:29","FALSE","1","1","0","Apple Iphone","Austin","USA",TRUE
"392","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 07:39:47","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"393","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 07:31:12","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"394","Hot new product on Product Hunt: Rainbrow  iPhone X game controlled by your eyebrows   ","2017-12-17 07:28:23","FALSE","0","0","1","Apple Iphone","Austin","USA",FALSE
"395","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 07:20:51","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"396","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 07:18:12","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
"397","20061208-Comments-on-the-Nativity-Story-Movie Is now playing, LIVE! on Mike Churchs The CRUSADE TalkRadio Channel  ","2017-12-17 07:17:09","FALSE","1","2","0","Apple Iphone","Austin","USA",TRUE
"398","@ABREG_1 @sgtexans @Apple Love that X too! Just got it and theres no phone like it. I had a Galaxy before, decided  ","2017-12-17 07:05:59","FALSE","0","0","2","Apple Iphone","Austin","USA",FALSE
"399","RT @ABREG_1: Thanks @Apple love my new iPhone X!","2017-12-17 06:47:08","TRUE","33","0","1","Apple Iphone","Austin","USA",TRUE
"400","RT @nathangitter: Just released Rainbrow, an iPhone X game you control with your eyebrows!  It uses ARKit and the new TrueDepth camera s","2017-12-17 06:46:26","TRUE","474","0","0","Apple Iphone","Austin","USA",TRUE
