"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"1","The best Galaxy S8 Plus cases and covers for that stylish Samsung of yours  ","2017-12-18 20:26:38","FALSE","0","0","2","Samsung Galaxy","Seattle","USA",FALSE
"2","Samsung may bump up battery size in Galaxy S9 models  ","2017-12-18 20:21:53","FALSE","0","0","-1","Samsung Galaxy","Seattle","USA",FALSE
"3","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 20:21:29","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",FALSE
"4","1: Bluetooth Earbuds, Wireless Headset In-Ear headphone Earpiece EarphoneforAppleAirPodsiphoneX,8,8 plus,7,  ","2017-12-18 20:06:04","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"5","Top 12 Tech Gifts for 2017: Samsung Galaxy S8  ","2017-12-18 19:35:04","FALSE","0","0","1","Samsung Galaxy","Seattle","USA",FALSE
"6","Bluboo taking fight to Samsung Galaxy S9 with its own S9 in 2018 (Promoted)  ","2017-12-18 19:15:00","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"7","USA Black For Samsung Galaxy Tab A 10.1 2016 SM-T580 T585 T587 New LCD Display + Tou  ","2017-12-18 19:02:37","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"8","Top 12 Tech Gifts for 2017: Samsung Galaxy S8: We like tech, its what we do. As the holiday shopping season kicks  ","2017-12-18 18:37:04","FALSE","0","0","2","Samsung Galaxy","Seattle","USA",FALSE
"9","Top 12 Tech Gifts for 2017: Samsung Galaxy S8: We like tech, its what we do. As the holiday shopping season kicks  ","2017-12-18 18:37:03","FALSE","0","0","2","Samsung Galaxy","Seattle","USA",TRUE
"10","Samsung may bump up battery size in Galaxy S9 models  ","2017-12-18 18:19:19","FALSE","0","0","-1","Samsung Galaxy","Seattle","USA",TRUE
"11","Top 12 Tech Gifts for 2017: Samsung Galaxy S8  ","2017-12-18 18:15:03","FALSE","0","0","1","Samsung Galaxy","Seattle","USA",TRUE
"12","RT @StuffedSuitcase: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 18:08:52","TRUE","7","0","1","Samsung Galaxy","Seattle","USA",FALSE
"13","RT @StuffedSuitcase: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 18:07:36","TRUE","7","0","1","Samsung Galaxy","Seattle","USA",TRUE
"14","RT @StuffedSuitcase: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 17:53:00","TRUE","7","0","1","Samsung Galaxy","Seattle","USA",TRUE
"15","RT @StuffedSuitcase: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 17:15:16","TRUE","7","0","1","Samsung Galaxy","Seattle","USA",TRUE
"16","RT @born2impress: Ad: Still looking for holiday gifts for the family? Multi-device, Multi-line plan ($22.50/mo for 4 lines) on the network","2017-12-18 17:13:08","TRUE","298","0","0","Samsung Galaxy","Seattle","USA",FALSE
"17","RT @StuffedSuitcase: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 17:12:55","TRUE","7","0","1","Samsung Galaxy","Seattle","USA",TRUE
"18","Samsung Galaxy Note 8 review, 3 months later: A polarizing powerhouse  ","2017-12-18 17:10:06","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"19","Bluboo taking fight to Samsung Galaxy S9 with its own S9 in 2018 (Promoted)  ","2017-12-18 17:01:08","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",TRUE
"20","RT @StuffedSuitcase: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 16:53:25","TRUE","7","0","1","Samsung Galaxy","Seattle","USA",TRUE
"21","Samsung will release the successor to the Galaxy S8 earlier than expected  ","2017-12-18 16:52:47","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"22","Samsung Galaxy S9 and  S9+ in February  ","2017-12-18 16:41:30","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"23","Samsung's Galaxy A8 might be one of 2018's best budget phones  ","2017-12-18 16:40:07","FALSE","0","0","1","Samsung Galaxy","Seattle","USA",FALSE
"24","RT @StuffedSuitcase: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 16:37:39","TRUE","7","0","1","Samsung Galaxy","Seattle","USA",TRUE
"25","The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activati  ","2017-12-18 16:36:39","FALSE","7","1","1","Samsung Galaxy","Seattle","USA",FALSE
"26","Top 12 Tech Gifts for 2017: Samsung Galaxy S8  ","2017-12-18 16:35:06","FALSE","0","0","1","Samsung Galaxy","Seattle","USA",TRUE
"27","New trending GIF on GIPHY!  ","2017-12-18 16:19:14","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"28","Front Panels Of Samsung Galaxy S9, Galaxy S9 Plus Leak Online  ","2017-12-18 15:50:39","FALSE","0","0","-1","Samsung Galaxy","Seattle","USA",FALSE
"29","Samsung Galaxy S9: What We Know So Far","2017-12-18 15:45:24","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"30","New rumor offers some exciting news about Samsungs boring Galaxy S9 upgrade  ","2017-12-18 15:28:35","FALSE","0","0","-1","Samsung Galaxy","Seattle","USA",FALSE
"31","RT @born2impress: Ad: Still looking for holiday gifts for the family? Multi-device, Multi-line plan ($22.50/mo for 4 lines) on the network","2017-12-18 15:20:16","TRUE","298","0","0","Samsung Galaxy","Seattle","USA",TRUE
"32","Top 12 Tech Gifts for 2017: Samsung Galaxy S8  ","2017-12-18 15:05:05","FALSE","0","0","1","Samsung Galaxy","Seattle","USA",TRUE
"33","@MousCase Hi. I ordered 
a limitless v2 carbon fibre  Samsung galaxy S8+ case. I know there is a delay and that I a  ","2017-12-18 14:49:48","FALSE","0","0","-1","Samsung Galaxy","Seattle","USA",FALSE
"34","RT @simplydarrling: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation V","2017-12-18 14:47:09","TRUE","18","0","1","Samsung Galaxy","Seattle","USA",FALSE
"35","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 14:42:12","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"36","RT @born2impress: Ad: Still looking for holiday gifts for the family? Multi-device, Multi-line plan ($22.50/mo for 4 lines) on the network","2017-12-18 14:37:44","TRUE","298","0","0","Samsung Galaxy","Seattle","USA",TRUE
"37","Samsung Galaxy S9 rumored to come with bigger battery, here's the alleged capacity  ","2017-12-18 14:31:06","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"38","RT @born2impress: Ad: Keep your family connected this holidays -With @Sprint and @BestBuy , you can afford to give your whole family the la","2017-12-18 14:16:39","TRUE","324","0","1","Samsung Galaxy","Seattle","USA",FALSE
"39","Samsung Galaxy S9 rumored to come with slightly bigger battery, here's the alleged capacity  ","2017-12-18 14:07:04","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"40","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 13:59:57","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"41","@UltiSmash Lol rip. I got the Samsung galaxy s8.","2017-12-18 13:40:51","FALSE","0","1","-1","Samsung Galaxy","Seattle","USA",FALSE
"42","Samsung Galaxy S9 To Feature A 3,200mAh Battery: Rumor  ","2017-12-18 12:55:12","FALSE","0","0","-1","Samsung Galaxy","Seattle","USA",FALSE
"43","Samsung Galaxy S9 To Refine The Galaxy S8 Formula: Report  ","2017-12-18 12:55:09","FALSE","0","0","1","Samsung Galaxy","Seattle","USA",FALSE
"44","Samsung Galaxy S8: Specs, price, availability, problems, and more!  ","2017-12-18 12:36:10","FALSE","0","0","-1","Samsung Galaxy","Seattle","USA",FALSE
"45","Top 5 Cases for the Samsung Galaxy Note 8  ","2017-12-18 12:13:41","FALSE","0","0","1","Samsung Galaxy","Seattle","USA",FALSE
"46","Samsung Galaxy A8 Android Mid-Ranger Spotted In Case Renders","2017-12-18 12:09:07","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"47","RT @SusieQpon: Now you can afford to give your whole family the latest smartphone with @Sprint at @BestBuy! Score a deal for the holidays a","2017-12-18 11:46:15","TRUE","141","0","1","Samsung Galaxy","Seattle","USA",FALSE
"48","Best Samsung Galaxy Note 8 cases: Top picks in every style  ","2017-12-18 11:39:13","FALSE","0","0","2","Samsung Galaxy","Seattle","USA",FALSE
"49","RT @kasexton: Looking for a great Multi-device, Multi-line plan that has the best price like say $22.50/mo for 4 lines? Look no further, be","2017-12-18 09:16:14","TRUE","125","0","3","Samsung Galaxy","Seattle","USA",FALSE
"50","LG G7 To Launch Ahead Of Samsung Galaxy S9 Event","2017-12-18 08:35:25","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"51","New Samsung Galaxy S9 pictures leak: sleek in black, fingerprint moved within easier reach  ","2017-12-18 08:14:08","FALSE","0","0","1","Samsung Galaxy","Seattle","USA",FALSE
"52","RT @born2impress: Ad: Still looking for holiday gifts for the family? Multi-device, Multi-line plan ($22.50/mo for 4 lines) on the network","2017-12-18 07:51:32","TRUE","298","0","0","Samsung Galaxy","Seattle","USA",TRUE
"53","Fast Charge Qi Wireless Charger charging pad, Yootech? QI Fast Charge Wireless Charger ch  ","2017-12-18 07:03:35","FALSE","0","0","2","Samsung Galaxy","Seattle","USA",FALSE
"54","This one needs to be an iPhone X killer.  Samsung will reportedly announce the Galaxy S9 in February  ","2017-12-18 07:00:30","FALSE","0","1","-1","Samsung Galaxy","Seattle","USA",FALSE
"55","RT @IEPDX: Iiiinteresting! Samsung's phone-as-desktop concept now runs Linux NerdLife Programming Linux Samsung Android  ","2017-12-18 05:50:07","TRUE","1","0","0","Samsung Galaxy","Seattle","USA",FALSE
"56","Samsung Galaxy J7 Prime international giveaway  ","2017-12-18 05:39:10","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"57","Samsung Galaxy J7 prime international giveaway  ","2017-12-18 05:31:23","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"58","Samsung Galaxy Note FE Gets Dec. 2017 Android Security Patch  ","2017-12-18 05:27:49","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"59","Galaxy S8 vs. OnePlus 5T: Can the Ultimate Underdog Beat Samsung?","2017-12-18 05:00:02","FALSE","0","0","-1","Samsung Galaxy","Seattle","USA",FALSE
"60","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 04:36:20","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"61","Iiiinteresting! Samsung's phone-as-desktop concept now runs Linux NerdLife Programming Linux Samsung Android  ","2017-12-18 04:31:37","FALSE","1","1","0","Samsung Galaxy","Seattle","USA",FALSE
"62","RT @born2impress: Ad: Still looking for holiday gifts for the family? Multi-device, Multi-line plan ($22.50/mo for 4 lines) on the network","2017-12-18 04:13:47","TRUE","298","0","0","Samsung Galaxy","Seattle","USA",TRUE
"63","Fourth Android Oreo Beta for the Samsung Galaxy S8 Blocks Samsung DeX on Third Party Docks - XDA Developers (blog)  ","2017-12-18 04:07:03","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"64","Charging port on my iPhone is just about toast. Sick of Apple products. 

Sooooooo... Samsung Galaxy Note8 or S8+?","2017-12-18 03:59:50","FALSE","0","0","-1","Samsung Galaxy","Seattle","USA",FALSE
"65","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 03:52:40","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"66","Anderson Cooper says tweet calling Trump a 'pathetic loser' was not posted by him -  ","2017-12-18 03:40:06","FALSE","0","1","-1","Samsung Galaxy","Seattle","USA",FALSE
"67","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 03:33:07","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"68","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 03:28:09","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"69","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 03:22:06","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"70","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 02:00:09","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"71","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 00:36:00","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"72","Simple Mobile Samsung Galaxy J3 Luna Pro 4G LTE Prepaid Smartphone -  ","2017-12-18 00:34:10","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"73","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 00:30:42","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"74","RT @merlotmommy: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation Veri","2017-12-18 00:09:17","TRUE","2","0","1","Samsung Galaxy","Seattle","USA",FALSE
"75","RT @merlotmommy: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation Veri","2017-12-18 00:08:00","TRUE","2","0","1","Samsung Galaxy","Seattle","USA",TRUE
"76","The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activati  ","2017-12-18 00:07:27","FALSE","2","1","1","Samsung Galaxy","Seattle","USA",TRUE
"77","RT @SusieQpon: Now you can afford to give your whole family the latest smartphone with @Sprint at @BestBuy! Score a deal for the holidays a","2017-12-17 23:46:38","TRUE","141","0","1","Samsung Galaxy","Seattle","USA",TRUE
"78","RT @kasexton: Looking for a great Multi-device, Multi-line plan that has the best price like say $22.50/mo for 4 lines? Look no further, be","2017-12-17 23:39:34","TRUE","125","0","3","Samsung Galaxy","Seattle","USA",TRUE
"79","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-17 23:17:58","TRUE","138","0","1","Samsung Galaxy","Seattle","USA",TRUE
"80","RT @SusieQpon: A multi-device, multi-line plan ($22.50/mo for 4 lines) on the network with the best price + purchasing @Sprint devices @Bes","2017-12-17 22:51:10","TRUE","147","0","1","Samsung Galaxy","Seattle","USA",FALSE
"81","Galaxy S8 vs. OnePlus 5T: Can the Ultimate Underdog Beat Samsung?","2017-12-17 21:43:25","FALSE","0","0","-1","Samsung Galaxy","Seattle","USA",TRUE
"82","Looking for a gift for someone - a tablet is something that they will get plenty of the use from wherever at...  ","2017-12-17 20:55:51","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"83","@TelkomZA do you guys have any deals for a Samsung Galaxy J7","2017-12-17 20:53:58","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"84","RT @born2impress: Ad: Still looking for holiday gifts for the family? Multi-device, Multi-line plan ($22.50/mo for 4 lines) on the network","2017-12-17 20:34:10","TRUE","298","0","0","Samsung Galaxy","Seattle","USA",TRUE
"85","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-17 20:06:34","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"86","RT @TechGeekRebel: Samsung Galaxy S9 might be announced in February  ","2017-12-17 19:54:20","TRUE","2","0","0","Samsung Galaxy","Seattle","USA",FALSE
"87","RT @TechGeekRebel: Samsung Galaxy S9 might be announced in February  ","2017-12-17 19:48:28","TRUE","2","0","0","Samsung Galaxy","Seattle","USA",TRUE
"88","Samsung Galaxy S9 might be announced in February  ","2017-12-17 19:46:19","FALSE","2","1","0","Samsung Galaxy","Seattle","USA",FALSE
"89","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-17 19:31:37","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"90","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-17 19:11:31","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"91","Fourth Android 8.0 Oreo beta now rolling out to the Samsung Galaxy S8 and S8+ - Android Police  ","2017-12-17 18:40:05","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"92","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-17 18:16:10","TRUE","138","0","1","Samsung Galaxy","Seattle","USA",TRUE
"93","Samsung Galaxy S9 might be announced in February  ","2017-12-17 18:15:08","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",TRUE
"94","OtterBox Samsung Galaxy S7 Case: Commuter Series  ","2017-12-17 18:02:18","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"95","Samsung Galaxy S9 might be announced in February - Ready or not, Samsung's Galaxy S9 is coming. The Korean electron  ","2017-12-17 17:30:52","FALSE","0","0","1","Samsung Galaxy","Seattle","USA",FALSE
"96","Samsung Galaxy S9 might be announced in February  ","2017-12-17 17:25:22","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",TRUE
"97","Samsung Galaxy S9 might be announced in February  ","2017-12-17 17:25:16","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",TRUE
"98","The network you deserve this holiday season. Save $300 on a Samsung  Galaxy Note8, S8 or S8+ with qualified activat  ","2017-12-17 17:05:14","FALSE","0","0","1","Samsung Galaxy","Seattle","USA",FALSE
"99","Fourth Android 8.0 Oreo beta now rolling out to the Samsung Galaxy S8 and S8+  ","2017-12-17 16:40:12","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"100","Samsung may unveil Galaxy S9 early in challenge to iPhone X  ","2017-12-17 16:36:35","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"101","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-17 16:36:24","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"102","BoiseFreeStuff Otterbox for Samsung Galaxy Edge  ","2017-12-17 15:55:34","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"103","Enter to win Samsung Galaxy Note 8 or one of many 275$ gift cards (01/02/2018) {WW} giveaway sweeps win  ","2017-12-17 15:01:19","FALSE","0","0","2","Samsung Galaxy","Seattle","USA",FALSE
"104","Samsung Galaxy S9/S9+ announcement date allegedly revealed in new report","2017-12-17 13:41:57","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"105","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-17 13:11:20","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"106","I  my @Samsung Galaxy S8 to death","2017-12-17 12:36:53","FALSE","0","1","-1","Samsung Galaxy","Seattle","USA",FALSE
"107","Samsung Galaxy S7 Edge review
 Watch Now  ","2017-12-17 11:23:01","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"108","[4k] ~ Geelong | Handheld | Samsung Galaxy S7/S7E
 Watch Now  ","2017-12-17 10:53:37","FALSE","0","1","0","Samsung Galaxy","Seattle","USA",FALSE
"109","Blue Origin launches and lands its crew capsule, looks to send tourists to space in 2018 -  ","2017-12-17 10:01:05","FALSE","0","1","0","Samsung Galaxy","Seattle","USA",FALSE
"110","Sigh!! No one warned me that my Samsung galaxy S8+ will crack both on the front and back any instance it falls...ei  ","2017-12-17 09:10:05","FALSE","0","3","-2","Samsung Galaxy","Seattle","USA",FALSE
"111","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-17 09:04:59","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"112","Samsung Galaxy Note 8 review: A big phone with bigger expectations  ","2017-12-17 08:55:26","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"113","@faisaly Samsung Galaxy 9 Note:
""Hi, Bixby. Hack this ATM.""
WatchDogs3","2017-12-17 07:09:39","FALSE","0","0","-1","Samsung Galaxy","Seattle","USA",FALSE
"114","RT @born2impress: Ad: Still looking for holiday gifts for the family? Multi-device, Multi-line plan ($22.50/mo for 4 lines) on the network","2017-12-17 06:24:50","TRUE","298","0","0","Samsung Galaxy","Seattle","USA",TRUE
"115","RT @DazzlingDeal: Got a large family like me?? You can afford to give your whole family the latest smartphone with @sprint at @BestBuy. (Th","2017-12-17 05:55:48","TRUE","43","0","2","Samsung Galaxy","Seattle","USA",FALSE
"116","RT @EmilysFrugalTps: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-17 05:44:18","TRUE","1","0","1","Samsung Galaxy","Seattle","USA",FALSE
"117","Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-17 05:41:14","FALSE","1","0","1","Samsung Galaxy","Seattle","USA",FALSE
"118","Samsung Galaxy Note 8 PROVES Flat Earth!! (Star Parallax Debunked) | FE ........  ","2017-12-17 05:27:30","FALSE","0","0","1","Samsung Galaxy","Seattle","USA",FALSE
"119","RT @born2impress: Ad: Still looking for holiday gifts for the family? Multi-device, Multi-line plan ($22.50/mo for 4 lines) on the network","2017-12-17 05:20:15","TRUE","298","0","0","Samsung Galaxy","Seattle","USA",TRUE
"120","@MyStraightTalk  I messed up during your after Thanksgiving sale and purchased a Samsung Galaxy S6 for the full $29  ","2017-12-17 04:54:09","FALSE","0","0","-1","Samsung Galaxy","Seattle","USA",FALSE
"121","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-17 04:48:06","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"122","RT @born2impress: Ad: Keep your family connected this holidays -With @Sprint and @BestBuy , you can afford to give your whole family the la","2017-12-17 04:46:10","TRUE","324","0","1","Samsung Galaxy","Seattle","USA",TRUE
"123","@AskStraightTalk I messed up during your after Thansgiving sale and purchased a Samsung Galaxy S6 for the full $299  ","2017-12-17 04:43:39","FALSE","0","1","-1","Samsung Galaxy","Seattle","USA",FALSE
"124","DxOMark: Samsung Galaxy Note 8 ties iPhone 8 Plus as best ever smartphone camera  ","2017-12-17 04:12:10","FALSE","0","0","1","Samsung Galaxy","Seattle","USA",FALSE
"125","RT @born2impress: Ad: Still looking for holiday gifts for the family? Multi-device, Multi-line plan ($22.50/mo for 4 lines) on the network","2017-12-17 03:30:33","TRUE","298","0","0","Samsung Galaxy","Seattle","USA",TRUE
"126","RT @born2impress: Ad: Still looking for holiday gifts for the family? Multi-device, Multi-line plan ($22.50/mo for 4 lines) on the network","2017-12-17 03:06:18","TRUE","298","0","0","Samsung Galaxy","Seattle","USA",TRUE
"127","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-17 03:05:06","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"128","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-17 03:04:15","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"129","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-17 02:21:06","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"130","@KendallReeseCam I have a Galaxy A5 Samsung for short","2017-12-17 02:19:29","FALSE","0","1","0","Samsung Galaxy","Seattle","USA",FALSE
"131","RT @born2impress: Ad: Still looking for holiday gifts for the family? Multi-device, Multi-line plan ($22.50/mo for 4 lines) on the network","2017-12-17 02:06:15","TRUE","298","0","0","Samsung Galaxy","Seattle","USA",TRUE
"132","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-17 01:45:54","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"133","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-17 01:37:54","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"134","RT @born2impress: Ad: Still looking for holiday gifts for the family? Multi-device, Multi-line plan ($22.50/mo for 4 lines) on the network","2017-12-17 01:22:06","TRUE","298","0","0","Samsung Galaxy","Seattle","USA",TRUE
"135","Yea!New phone! Samsung galaxy note 8!!!!","2017-12-17 01:20:10","FALSE","0","0","0","Samsung Galaxy","Seattle","USA",FALSE
"136","RT @born2impress: Ad: Still looking for holiday gifts for the family? Multi-device, Multi-line plan ($22.50/mo for 4 lines) on the network","2017-12-17 00:48:23","TRUE","298","0","0","Samsung Galaxy","Seattle","USA",TRUE
"137","RT @SusieQpon: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-17 00:45:21","TRUE","36","0","1","Samsung Galaxy","Seattle","USA",TRUE
"138","RT @AllMommyWants: Family gift! YES, you can afford to give your whole family the latest smartphone with Sprint at Best Buy  ","2017-12-17 00:38:18","TRUE","2","0","2","Samsung Galaxy","Seattle","USA",FALSE
"139","RT @AllMommyWants: Family gift! YES, you can afford to give your whole family the latest smartphone with Sprint at Best Buy  ","2017-12-17 00:24:30","TRUE","2","0","2","Samsung Galaxy","Seattle","USA",TRUE
"140","Family gift! YES, you can afford to give your whole family the latest smartphone with Sprint at Best Buy  ","2017-12-17 00:21:55","FALSE","2","0","2","Samsung Galaxy","Seattle","USA",FALSE
"141","RT @DazzlingDeal: Got a large family like me?? You can afford to give your whole family the latest smartphone with @sprint at @BestBuy. (Th","2017-12-17 00:21:43","TRUE","43","0","2","Samsung Galaxy","Seattle","USA",TRUE
"142","RT @born2impress: Ad: Still looking for holiday gifts for the family? Multi-device, Multi-line plan ($22.50/mo for 4 lines) on the network","2017-12-17 00:16:10","TRUE","298","0","0","Samsung Galaxy","Seattle","USA",TRUE
"143","RT @DazzlingDeal: Got a large family like me?? You can afford to give your whole family the latest smartphone with @sprint at @BestBuy. (Th","2017-12-16 23:56:18","TRUE","43","0","2","Samsung Galaxy","Seattle","USA",TRUE
"144","RT @born2impress: Ad: Still looking for holiday gifts for the family? Multi-device, Multi-line plan ($22.50/mo for 4 lines) on the network","2017-12-16 23:36:19","TRUE","298","0","0","Samsung Galaxy","Seattle","USA",TRUE
